Habitability_Rank,P_NAME,P_RADIUS,P_MASS,P_DENSITY,P_TEMP_SURF,P_PERIOD,P_SEMI_MAJOR_AXIS,S_TEMPERATURE,S_LUMINOSITY,S_METALLICITY,Predicted_Habitability_Probability,P_HABITABLE_BINARY
2748,Kepler-116 b,-0.4369689893441246,-0.43206693139343544,-0.6606160983759097,1.1314218324578085,-0.37915454913689245,-0.45823551685790465,1.0653166386516988,0.5353000904250282,0.16012055288420185,0.0,0
2749,Kepler-122 b,-0.6554199358627776,-0.44155025419330324,-0.2599126796978202,0.9831124304839876,-0.3797250743169404,-0.4636227818303051,0.940171892905347,0.13951807466428487,-0.5030443021406898,0.0,0
2750,Kepler-108 c,0.5258333304973458,-0.36454979624220263,-1.0883740212150967,-0.8261004744940311,0.14014292821131513,0.24426383554311099,0.6735591737065976,1.7912698514841525,1.818032690446431,0.0,0
2751,Kepler-1072 b,-0.8091446760055333,-0.44663551424540626,0.4273268848046978,2.0949762501754474,-0.3913347560803301,-0.5035962879255163,1.1428519702554167,0.37226440568794844,0.35907000939166944,0.0,0
2752,Kepler-1317 b,-0.813190063904027,-0.44675577377366543,0.4542023540891063,2.0949762501754474,-0.3913347560803301,-0.5059666845133725,-0.2922317989011173,-0.615302055890285,-0.171461874628244,0.0,0
2753,Kepler-1250 b,-0.7403730817311426,-0.4445223825345661,0.044237067124318546,1.953989430971677,-0.38862247732935806,-0.4902358707939632,0.4872023240625737,0.3137500383773948,0.16012055288420185,0.0,0
2754,Kepler-1249 b,-0.6473291600657904,-0.441241015406351,-0.2820043240484896,0.03834281016855967,-0.3274205620640005,-0.3526451233988563,1.1469327771819282,0.5571976680125436,0.2927535238891802,0.0,0
2755,Kepler-1245 b,-0.8374623912949882,-0.44740861121278674,0.6513433134012456,0.3287893941419387,-0.3837027312197186,-0.4804310485441944,-0.07186822486949784,-0.6139361646542335,-0.171461874628244,0.0,0
2756,Kepler-1242 b,-0.6716014874567519,-0.4421515518345992,-0.21241130690099216,-0.4862572793806927,-0.35757968288619885,-0.4206324073505497,-0.6309387738015694,-0.6565489848766998,-0.4367278166382007,0.0,0
2757,Kepler-1228 b,-0.8172354518025204,-0.4468588533693162,0.48738402018957977,2.0949762501754474,-0.3913347560803301,-0.5059666845133725,-0.402413585916927,-0.6699304669537844,-1.29884212817056,0.0,0
2758,Kepler-105 b,-0.15581453039882134,-0.4432338875889319,-1.1568855560955968,1.9048424151847843,-0.3807222152417935,-0.4614678758413449,1.3194148832758108,1.2557781837330775,-1.5641080701805168,0.0,0
2759,Kepler-1408 b,-0.9123020674171194,-0.4497279021149284,0.6810132467670169,2.0949762501754474,-0.3875228173047653,-0.48678802121162695,1.1034041699658057,1.1266482194601637,-0.10514538912575484,0.0,0
2760,Kepler-1405 b,-0.3277435160847981,-0.42639755363264487,-0.7692939165380537,-0.42482950077486054,-0.31645544279926746,-0.34100863105847135,0.770138270967369,-0.27460571633369274,0.09380406738171267,0.0,0
2761,Kepler-1402 b,-0.9123020674171194,-0.4497279021149284,0.5053074850672595,2.0949762501754474,-0.3902383978405366,-0.49788578705477177,0.07776136243592276,0.6217425861406266,0.09380406738171267,0.0,0
2762,Kepler-1286 b,-0.6938511208984666,-0.4429418287345882,-0.13886347555622927,0.2218549746438746,-0.3642667294782497,-0.42580418172405404,0.5361720071807113,-0.12595155496954316,0.09380406738171267,0.0,0
2763,Kepler-1156 b,-0.8617347186859498,-0.44804426871929964,0.8811600377153624,-0.012906323943431603,-0.3624606405735717,-0.42548094582571006,0.5701787315683069,-0.3752555696058377,0.0274875818792235,0.0,0
2764,Kepler-1121 b,-0.7423957756803894,-0.444591102265,0.0528429881029496,0.47333073565532024,-0.3589221118098783,-0.40468610303224445,1.186380577471539,0.7137298025193974,0.6906524369041153,0.0,0
2765,Kepler-1114 b,-0.8556666368382093,-0.4478896493258236,0.8190194965962438,-0.3339335236158678,-0.3537871682929234,-0.4138444534853251,0.020630065464762162,-0.5519905196415484,-0.6356772731456682,0.0,0
2766,Kepler-1349 b,-0.9123020674171194,-0.4497279021149284,0.42531826331731537,2.0949762501754474,-0.38997260044596294,-0.4958386263652596,0.9891415760234846,0.3137500383773948,0.09380406738171267,0.0,0
2767,Kepler-1344 b,-0.756554633325117,-0.44505496044542825,0.11792827837093434,0.9489639960368844,-0.38253596341060603,-0.4713804433905617,0.8463133335955831,-0.09690485170784433,0.2927535238891802,0.0,0
2768,Kepler-136 c,-0.726214224086415,-0.44405852435413784,-0.01730200800942722,0.32877304968273174,-0.3497735178345161,-0.38927852521117917,1.0966028250882867,0.6858756425732493,-0.10514538912575484,0.0,0
2769,Kepler-1325 b,-0.5502398505019447,-0.4373068108390145,-0.4966815161029548,-0.6384350172808989,-0.30053674213052156,-0.3166581933832215,0.26003740515343515,-0.4386055060662696,-0.03882890362326567,0.0,0
2770,Kepler-1256 b,-0.8273489215487544,-0.4471337322910515,0.5673899619947151,0.5424492449312867,-0.3610027297434811,-0.41804652016379745,1.047633141970149,0.5571976680125436,0.22643703838669105,0.0,0
2771,Kepler-1255 b,-0.6594653237612712,-0.44170487358677935,-0.24868459806372412,-0.34385107641742946,-0.2937390078902909,-0.2927387369057636,0.8966432856892246,0.22416804931583836,0.0274875818792235,0.0,0
2772,Kepler-1252 b,-0.7909404304623122,-0.4461029363345441,0.30885326402196817,-0.15519628246236156,-0.3535627339105243,-0.41643034067207735,0.8027847263794607,-0.4334061623869877,0.09380406738171267,0.0,0
2773,WASP-5 b,1.335719987775759,0.4106946627143823,-0.687453784678458,2.0928571468650397,-0.3913347560803301,-0.5038117785244123,0.4640777514790087,-0.2158973032249555,0.4917029803966477,0.0,0
2774,Kepler-101 b,0.03836408872887016,-0.36420619759003353,-0.7126882565461138,1.7762319517992058,-0.3861432728788919,-0.48150850153867447,0.4191888752873825,0.5322005717403396,1.818032690446431,0.0,0
2775,Kepler-1076 b,-0.9123020674171194,-0.4497279021149284,0.5630484368066733,-0.0854903665747573,-0.3786516162374959,-0.46674739551429734,-0.6676660361401726,-0.670584839890331,-0.171461874628244,0.0,0
2776,Kepler-1051 b,-0.4410143772426182,-0.43223873071952,-0.6549631562875957,0.024705125928828453,-0.32283675261448197,-0.3288334122208464,1.3194148832758108,0.8960018872339683,0.16012055288420185,0.0,0
2777,Kepler-1284 b,-0.8839843521276645,-0.44869710615842096,1.0630742381942104,2.0949762501754474,-0.3913347560803301,-0.5059666845133725,-0.3207974473866976,-0.6064899076295432,0.09380406738171267,0.0,0
2778,Kepler-1668 b,-0.24926299085402284,-0.42210257048053085,-0.8306554985144853,-0.20374009935608545,-0.3524924284361401,-0.39897560216149996,0.24915525334940453,-0.36300972062641174,0.35907000939166944,0.0,0
2779,Kepler-1733 b,-0.393278800040394,-0.4300053394804207,-0.7120962363062054,0.7135640266625088,-0.3699692745791195,-0.4320534090920386,1.3074445162913793,0.563519236408856,1.486450262933985,0.0,0
2780,Kepler-164 b,-0.8435304731427287,-0.4475804105388714,0.7004718081404535,0.8648068173218568,-0.3817846420203651,-0.4700874997971856,0.7198083188737275,-0.1492542776836329,-0.10514538912575484,0.0,0
2781,Kepler-1162 b,-0.6817149572029858,-0.4425123304193768,-0.1798297170670191,-0.7398628559494612,-0.30424081927877217,-0.3278637045258143,0.04239436907282334,-0.5688084423885245,-0.3040948456332223,0.0,0
2782,Kepler-416 c,-0.6331703024210629,-0.4407084374954889,-0.3202112570225328,0.06994707493033418,-0.36157673090158865,-0.4225718227406138,0.5429733520582305,-0.2671249338790517,0.7304423282056087,0.0,0
2783,Kepler-784 b,-0.8091446760055333,-0.44663551424540626,0.4273268848046978,0.3954708120274899,-0.30697721399369937,-0.3206447694627977,0.42871075811590925,2.8653619581181653,0.35907000939166944,0.0,0
2784,Kepler-1977 b,-0.792963124411559,-0.446171656064978,0.31894003903159335,-0.01791996471809124,-0.38318745211948296,-0.4802155579452984,-0.7533629815969135,-0.7089390909489569,-0.5030443021406898,0.0,0
2785,Kepler-1262 b,-0.7606000212236104,-0.4451752199736874,0.1396522552222592,0.12524535002691203,-0.3715201621886297,-0.4431511749351834,0.5606568487397802,-0.41095216511858446,-0.2377783601307332,0.0,0
2786,WASP-80 b,1.1362823643800262,-0.15823162184436987,-1.025880730360161,-0.06826370413843949,-0.38732586286690324,-0.4955153904669156,-1.6538610433804448,-0.7657321636584155,-0.9672597006581142,0.0,0
2787,Kepler-1347 b,-0.9123020674171194,-0.4497279021149284,0.8558391209909333,-0.37501485800357337,-0.3565050845507426,-0.42052466205110167,-0.22557861910142993,-0.6031449026074946,-0.8346267296531358,0.0,0
2788,Kepler-1346 b,-0.8091446760055333,-0.44663551424540626,0.4273268848046978,1.064368025947621,-0.3863855899571676,-0.4851718417199068,1.0530742178721644,-0.31049803433118295,0.16012055288420185,0.0,0
2789,Kepler-1272 b,-0.6493518540150371,-0.44132691506939337,-0.27734296809043557,-0.4392313326567362,-0.2519398477911653,-0.24112873847016741,0.7714985399428729,0.38598164424860276,0.2927535238891802,0.0,0
2790,Kepler-1821 b,-0.6044480483417585,-0.4395573820107223,-0.3875287398015975,-0.27351623015695875,-0.34960770748402736,-0.3985446209637079,0.15801723199064835,-0.4281344911524238,0.8232854079090937,0.0,0
2791,Kepler-1818 b,-0.7820405770856264,-0.4458452373454173,0.2535172859353949,1.1977286530080196,-0.382883547132381,-0.4733198587806258,0.9360910859788355,0.11999520665385857,-0.6356772731456682,0.0,0
2792,Kepler-1997 b,-0.6675560995582583,-0.4419969324411231,-0.22404021385816872,-0.34172457392616223,-0.3205957185751102,-0.33702205497889504,1.1646162738634778,-0.11960038896597325,-0.5030443021406898,0.0,0
2793,Kepler-1993 b,-0.2893123310491091,-0.4243359617196302,-0.8011710709039054,0.304958289133759,-0.32088025582935586,-0.32323065664955,-0.2718277642685599,2.2536888096855905,-0.37041133113571156,0.0,0
2794,Kepler-1129 c,-0.5765348718421529,-0.4384235064585642,-0.44719221560133815,-0.8976888192965946,-0.18037529321446477,-0.15245435702445642,0.6422729872700096,-0.3319803917382694,-0.37041133113571156,0.0,0
2795,Kepler-1128 b,-0.3904470285114485,-0.4298335401543361,-0.714258638872631,-0.9180777149344456,-0.22240009893631818,-0.20718896914404475,0.25051552232490837,-0.4868325118716009,0.16012055288420185,0.0,0
2796,Kepler-1127 b,-0.7322823059341554,-0.4442646835454393,0.0074448462486563565,0.37056031009843315,-0.3815359898734864,-0.4726733869839378,0.41510806836087105,-0.5307881893373206,0.16012055288420185,0.0,0
2797,Kepler-1288 b,-0.9021885976708856,-0.44948738305841,0.966248398582721,1.674113979384179,-0.38818958454281205,-0.48571056821714687,1.0517139488966605,0.21230308933716235,0.8232854079090937,0.0,0
2798,Kepler-1370 c,-0.8718481884321836,-0.44830196770842656,0.9888513074781615,1.035544572135965,-0.3750062281901128,-0.449939128800408,1.1469327771819282,0.6551469875471557,0.22643703838669105,0.0,0
2799,Kepler-1363 b,-0.8758935763306773,-0.44838786737146874,1.0444218223389146,0.3750232309462425,-0.38768053487975535,-0.49346822977740346,-0.7071138364297835,-0.6914105342523991,-0.7019937586481574,0.0,0
2800,Kepler-1361 b,-0.9123020674171194,-0.4497279021149284,0.6419652081594333,0.4290092005782429,-0.3858957618330764,-0.48614154941493887,-0.309915295582667,-0.6254662371637149,-0.10514538912575484,0.0,0
2801,Kepler-1350 c,-0.7788042667668316,-0.44574215774976655,0.23624067005003568,0.08670491643269393,-0.3909907470949542,-0.5059666845133725,-2.083706039639653,-0.785710095136014,-0.5030443021406898,0.0,0
2802,Kepler-135 b,-0.7626227151728572,-0.4452439397041213,0.14883664668178648,1.2260873940876262,-0.3790593512807305,-0.4603904228468648,0.9945826519254999,0.6217425861406266,-0.8014684869018911,0.0,0
2803,Kepler-1354 b,-0.52799021706023,-0.436344734612941,-0.5352205918876508,-0.6768022879559505,-0.18016003609018424,-0.15320857412059244,1.1006836320147981,0.21230308933716235,0.09380406738171267,0.0,0
2804,Kepler-1352 b,-0.9123020674171194,-0.4497279021149284,0.6810132467670169,2.0949762501754474,-0.39067781442383004,-0.500256183642628,1.032670183239607,0.12429871919645652,-0.10514538912575484,0.0,0
2805,Kepler-1180 b,-0.726214224086415,-0.44405852435413784,-0.01730200800942722,0.3375394224655467,-0.3484752541134276,-0.39832913036481193,0.9768991552439502,0.5229447507461477,-0.10514538912575484,0.0,0
2806,Kepler-1144 b,-0.726214224086415,-0.44405852435413784,-0.01730200800942722,-0.12456148708974336,-0.3476686694606628,-0.3934805918896515,0.5361720071807113,-0.23081485511204688,-0.3040948456332223,0.0,0
2807,Kepler-1138 b,-0.7848723486145719,-0.4459311370084596,0.26987488507289487,0.6240935734787635,-0.3870364389621406,-0.487865474206107,0.3035660123695575,-0.5748995737317201,0.16012055288420185,0.0,0
2808,Kepler-1134 b,-0.5947391173853739,-0.4391794234933363,-0.40991806627774013,-0.5163088426049033,-0.34770763478035416,-0.3987601115626039,-0.10587494925709344,-0.6074357582113069,-0.7683102441506466,0.0,0
2809,Kepler-146 b,-0.3783108648159678,-0.42914634284999786,-0.7247482152118592,-0.40377359659161227,-0.30819821748284293,-0.31708917458101343,0.801424457403957,-0.09360249484423232,-0.2775682514322267,0.0,0
2810,Kepler-1458 b,-0.5704667899944126,-0.43816580746943734,-0.45889516851721796,-0.8430111698206374,-0.2607951244283175,-0.2637552513542492,0.40014510963032895,-0.5181965595379118,0.0274875818792235,0.0,0
2811,Kepler-139 b,-0.5340582989079704,-0.43660243360206785,-0.5246863708296268,-0.15143981773311668,-0.3515430300981045,-0.3957432431780597,0.3198892400756034,-0.2819839039735407,1.751716204943942,0.0,0
2812,Kepler-1774 b,-0.4851091053361981,-0.4344721219586193,-0.6028471568298192,-0.6770001884349982,-0.22760284092646407,-0.19900032638599613,1.163256004887974,-0.020621082922507816,-0.2377783601307332,0.0,0
2813,Kepler-1773 b,-0.4197760907755269,-0.4312079347630126,-0.680111400442052,-0.34292518489045626,-0.28101319306482747,-0.2644017231509373,1.1210876666473555,0.4865541603531841,1.6190832339389636,0.0,0
2814,Kepler-142 c,-0.5502398505019447,-0.4373068108390145,-0.4966815161029548,0.879605841649571,-0.3825545627100631,-0.47116495279166565,0.5865019592743528,-0.15835234700943834,0.4253864948941586,0.0,0
2815,Kepler-1414 b,-0.879938964229171,-0.4484909469671195,1.0901592075987276,0.4060158595399605,-0.3860641704349121,-0.4866802759121789,-0.5547637111733552,-0.6367311376043084,-0.2377783601307332,0.0,0
2816,Kepler-1412 b,-0.9123020674171194,-0.4497279021149284,0.600914085225602,1.738485306744775,-0.3857857488175913,-0.4829091904314986,0.7089261670696969,0.42239436894889354,0.16012055288420185,0.0,0
2817,Kepler-141 c,-0.8435304731427287,-0.4475804105388714,0.7004718081404535,-0.051975213660606846,-0.3762197645234718,-0.4603904228468648,-0.610534739169012,-0.629299280659004,1.6456098281399594,0.0,0
2818,Kepler-1366 b,-0.8394850852442352,-0.4474773309432206,0.6626598158986378,0.21663550411874102,-0.38987025993375085,-0.5031653067277242,-1.7531606785922238,-0.7607612961268718,-0.2377783601307332,0.0,0
2819,Kepler-1364 b,-0.6938511208984666,-0.4429418287345882,-0.13886347555622927,0.8465918010198666,-0.35844169727661174,-0.39423480898578755,1.3194148832758108,2.354136647786544,0.16012055288420185,0.0,0
2820,Kepler-1199 b,-0.8961205158231452,-0.44924686400189157,0.9941009705210094,0.13392993425237118,-0.35358896712257415,-0.4084571885129247,0.7211685878492313,-0.026071336611222233,-1.8956904976929627,0.0,0
2821,Kepler-1197 b,-0.8758935763306773,-0.44838786737146874,1.0444218223389146,0.6233870069246636,-0.3902427940795623,-0.5020878537332442,-0.8853090722207844,-0.7020521417999908,0.2927535238891802,0.0,0
2822,Kepler-119 b,-0.4005604982576824,-0.43034893813258984,-0.7038841920562899,1.373929432876553,-0.38914489317028417,-0.4948689186702276,0.3212495090511072,-0.34291500026215965,-0.03882890362326567,0.0,0
2823,K2-83 b,-0.8771071927002254,-0.44842222723668573,1.0558083970676078,-0.12136959090346014,-0.3882297363146579,-0.5001053402234008,-1.9708037146728357,-0.7803948975273095,0.0274875818792235,0.0,0
2824,Kepler-1274 b,-0.841507779193482,-0.44752887074104597,0.681459759098048,1.5922255883039482,-0.3763016753549114,-0.44573706212193565,1.1156465907453401,2.398186884240009,0.6243359514016261,0.0,0
2825,Kepler-1480 b,-0.7909404304623122,-0.4461029363345441,0.30885326402196817,-0.6944349114196006,-0.3336398980620465,-0.3682681918188175,-0.2759085711950714,-0.6305594128455659,0.35907000939166944,0.0,0
2826,HAT-P-16 b,1.7637220274363796,1.83741075614993,-0.33084953328117445,1.7541213219936402,-0.3881480761817979,-0.488080964805003,1.0870809422597598,0.19360103096357437,1.022234864416561,0.0,0
2827,KOI-3680 b,1.1158531554926334,0.6018418571032613,-0.3155801708786818,-0.9444611839446645,0.0018873938129576487,0.04278012557533509,0.6409127182945058,-0.21452231800905747,0.9559183789140718,0.0,0
2828,HD 158259 c,-0.6776695693044922,-0.44237489095850907,-0.19377613224546492,1.408117844987392,-0.3863001177974777,-0.4833666769729549,0.6026755573930938,0.02051877326915568,0.0274875818792235,0.0,0
2829,HD 158259 e,-0.6554199358627776,-0.44155025419330324,-0.2599126796978202,0.5876399076702534,-0.37357082699395455,-0.44641488241349814,0.6026755573930938,0.02051877326915568,0.0274875818792235,0.0,0
2830,KOI-351 d,-0.5482171565526979,-0.4372209111759723,-0.500355628802227,-0.6395712885023953,-0.2276989852401852,-0.18779481524340322,0.9809799621704617,0.13732887409710345,-0.9009432151556249,0.0,0
2831,K2-66 b,-0.6250795266240757,-0.41540239676323293,1.70560250768107,1.5252168394921148,-0.38168717942647223,-0.468115760817287,0.7184480498982238,0.8266437540728525,-0.4168328709874539,0.0,0
2832,K2-6 b,-0.6230568326748289,-0.4403132990454944,-0.34529705068513245,-0.5898017476036768,-0.30880915865413866,-0.3280791951247103,0.6681180978045822,-0.4245793584543968,-1.0335761861606034,0.0,0
2833,Kepler-1374 b,-0.6655334056090115,-0.44192821271068927,-0.23071516389144753,-0.25413563304243453,-0.3659603871120421,-0.4336695885837587,-0.048743652285932845,-0.5932852393067626,-0.9672597006581142,0.0,0
2834,HD 216437 b,1.500771814034297,1.8413179882230712,0.029040795248803992,-1.4473419499201645,3.4321153006469216,2.236474422336789,0.7483739673593078,0.3320476983554528,1.2211843209240285,0.0,0
2835,Kepler-46 b,0.7032235898462891,2.8242174952133485,2.8012371505367164,-0.7141309013790538,-0.30131797524152226,-0.3205370241633497,-0.27726884017057524,-0.5281829046871843,1.818032690446431,0.0,0
2836,TOI-1937 A b,1.6985912822706324,0.6455187433723918,-0.7823796614469498,2.0949762501754474,-0.3913347560803301,-0.5059666845133725,0.6191484146864445,-0.19777334388499776,1.194657726723033,0.0,0
2837,TOI-2459 b,-0.5314287967739496,-0.4364821740738087,-0.5288506200039286,-0.8637106985318506,-0.34215261058269314,-0.40140520479140285,-1.583127056654246,-0.7474029502795706,0.0274875818792235,0.0,0
2838,TOI-216.02,0.48942483941090364,-0.41978004975105887,-1.1568855560955968,-0.5674392806036801,-0.3476285098016706,-0.3932651012907555,-0.4527435380105685,-0.6276055102991034,1.818032690446431,0.0,0
2839,Kepler-25 c,-0.07349088666447712,-0.42588215565439125,-1.0578566850521416,0.49062858483761723,-0.36013535491040416,-0.41395219878477313,1.3194148832758108,0.5384067656986911,0.6243359514016261,0.0,0
2840,TrES-4 b,1.7637220274363796,-0.02609241070548569,-1.1568855560955968,2.0949762501754474,-0.3859566044065749,-0.477802063237663,1.1442122392309204,1.9077044358649302,0.8232854079090937,0.0,0
2841,Kepler-1220 b,-0.821280839701014,-0.44697911289757536,0.515200676580744,0.42840997736434044,-0.37504702642627374,-0.45349472368219224,0.6572359460005517,-0.2708782580850183,-0.37041133113571156,0.0,0
2842,Kepler-1203 b,-0.9123020674171194,-0.4497279021149284,0.8975092116821948,1.6891044989299004,-0.3913347560803301,-0.5059666845133725,-1.70555126444959,-0.7408079899607481,-0.03882890362326567,0.0,0
2843,Kepler-120 b,-0.6938511208984666,-0.43739271050205686,0.5668592848144365,-0.11599683585549309,-0.3781862131971592,-0.4733198587806258,-1.7177936852291245,-0.7048108023755408,-0.9009432151556249,0.0,0
2844,GJ 357 b,-0.8860070460769112,-0.4488345456192887,1.0218710279012126,-0.7613506514237027,-0.38489564238374974,-0.4937914656757475,-2.332363208361752,-0.7956503198521166,-0.9009432151556249,0.0,0
2845,Kepler-1445 b,-0.9123020674171194,-0.4497279021149284,0.7713328569021556,0.5589379329472989,-0.3661075499951444,-0.43043722960031844,1.0761987904557293,0.30599797008214225,-0.3040948456332223,0.0,0
2846,Kepler-1437 b,-0.8516212489397158,-0.44778656973017283,0.7786506387716379,0.520592727292177,-0.3651807455144966,-0.4301139937019744,0.2695592879819619,0.24587224564557436,-0.2377783601307332,0.0,0
2847,Kepler-1435 b,-0.9123020674171194,-0.4497279021149284,0.6419652081594333,1.6091639698192246,-0.3834229070987707,-0.4737508399784179,1.3194148832758108,0.6893294635306494,-0.3040948456332223,0.0,0
2848,Kepler-1434 b,-0.9042112916201323,-0.44957328272145225,0.9484004996687615,1.5395800851979973,-0.373282562499702,-0.43625547577051094,1.2679967160017684,2.9079478542305406,1.1548678354215394,0.0,0
2849,Kepler-1268 b,-0.718123448289428,-0.44378364543240256,-0.049548805881145824,-0.36334281585456185,-0.2805041932598029,-0.27582272489242615,0.7415726224817887,0.3189478689492938,0.22643703838669105,0.0,0
2850,Kepler-1427 b,-0.906233985569379,-0.44964200245188607,0.9447557447806821,2.0949762501754474,-0.3913347560803301,-0.5059666845133725,0.5905827662008643,-0.2819839039735407,0.2927535238891802,0.0,0
2851,Kepler-1375 b,-0.7767815728175848,-0.44567343801933273,0.22655954095083197,2.0949762501754474,-0.38667075959153835,-0.4818317374370185,1.3194148832758108,2.5806017429046135,0.4917029803966477,0.0,0
2852,Kepler-1365 c,-0.9123020674171194,-0.4497279021149284,0.5630484368066733,1.525306954888824,-0.3825180057868394,-0.4738585852778659,0.5592965797642764,0.5477697821720168,0.09380406738171267,0.0,0
2853,Kepler-124 d,-0.9042112916201323,-0.44957328272145225,0.9484004996687615,-0.7731341672019278,-0.3087839733058151,-0.349412764415416,-0.509874834981729,-0.6379401104034039,-2.09463995420043,0.0,0
2854,Kepler-124 b,-0.9123020674171194,-0.4497279021149284,0.4679778338461702,0.5081492929299131,-0.3863606995317798,-0.49055910669230723,-0.509874834981729,-0.6379401104034039,-2.09463995420043,0.0,0
2855,Kepler-1239 b,-0.5421490747049575,-0.4369632121868454,-0.5112635756653076,1.3365810183619917,-0.38134518656470767,-0.4652389613220252,1.3194148832758108,0.6184442676379355,1.3538172919290068,0.0,0
2856,Kepler-1233 b,-0.6028298931823611,-0.43950584221289696,-0.39213007727582283,-0.5438466059159603,-0.26885401899984596,-0.24920963592876808,1.1414917012799128,0.03795871605866612,0.0274875818792235,0.0,0
2857,Kepler-1226 b,-0.8354396973457415,-0.44735707141496145,0.6328156899578758,0.16681779123957577,-0.34725777167175126,-0.3859384209282909,0.7674177330163614,0.3560108719948679,-0.6356772731456682,0.0,0
2858,Kepler-1387 b,-0.9123020674171194,-0.4497279021149284,0.7316885420406153,0.6634850453942083,-0.38954644835268815,-0.49917873064814794,-0.425538158500492,-0.6715607634813339,0.0274875818792235,0.0,0
2859,TOI-1408 b,1.7637220274363796,0.47079008415869467,-1.0448967314156115,1.818586740430212,-0.38350381175568604,-0.4700444016774064,1.2884007506343258,1.1088713546854505,1.818032690446431,0.0,0
2860,HD 110067 b,-0.6837376511522325,-0.442220271565033,-0.12995001413386947,-0.11897424414534406,-0.37029575145227306,-0.4471377510147598,-0.12627898388965078,-0.5902377081291216,-1.4314750991755385,0.0,0
2861,HD 20329 b,-0.7808269607160784,-0.43924814322377015,1.8760923504493643,2.0949762501754474,-0.3913347560803301,-0.5059666845133725,0.322609778026611,-0.2401130022181714,-0.5693607876431791,0.0,0
2862,WASP-123 b,1.7637220274363796,0.038885135267767296,-1.0978658315179513,1.4273819988736196,-0.38757997291903995,-0.4866479523223445,0.5184885104991617,-0.07005522126119847,1.0885513499190502,0.0,0
2863,Kepler-19 b,-0.6819172265979104,-0.4415158943280863,-0.06148193098537025,0.018469626392905777,-0.36980755962936085,-0.4414272501440153,0.2477949843739007,-0.45951260151606893,-0.9672597006581142,0.0,0
2864,K2-290 c,1.152059377184151,-0.029368589494053073,-0.9177275310725835,-0.485724803404255,-0.259725925971257,-0.2039566101606045,1.2829596747323104,0.5322005717403396,-0.5030443021406898,0.0,0
2865,Kepler-1088 b,-0.841507779193482,-0.44752887074104597,0.681459759098048,-0.2789961297611604,-0.330821124920576,-0.3599718037613209,0.8381517197425602,-0.18345791672309275,0.22643703838669105,0.0,0
2866,Kepler-1149 b,-0.8374623912949882,-0.44740861121278674,0.6513433134012456,1.2618168236564065,-0.3854581677439521,-0.4816162468381225,0.6449935252210173,-0.06490983826278143,0.0274875818792235,0.0,0
2867,Kepler-1300 b,-0.8516212489397158,-0.44778656973017283,0.7786506387716379,0.30151888482602407,-0.3333156518428844,-0.3542613028905764,1.048993410945653,1.3985927218498284,0.22643703838669105,0.0,0
2868,Kepler-1425 b,-0.9123020674171194,-0.4497279021149284,0.7462713181767617,0.5290960426301867,-0.35525256346151035,-0.42074015264999765,0.48856259303807753,0.46578609697975465,-0.3040948456332223,0.0,0
2869,WASP-3 b,1.7637220274363796,0.8748567561505428,-0.8744292761497872,2.0949762501754474,-0.39076528484837847,-0.4986400041509078,1.3194148832758108,0.5762500414164142,-0.10514538912575484,0.0,0
2870,Kepler-158 b,-0.6999192027462069,-0.44316516785849813,-0.11891317084531601,-0.7174449723979096,-0.34890044172138024,-0.41298249108974106,-1.0009319351386095,-0.7229032573884647,-0.3040948456332223,0.0,0
2871,NGTS-12 b,1.2473282621936745,-0.3384214552155756,-1.1568855560955968,0.8545557492040431,-0.37474881173356256,-0.45101658179488807,0.45047506172397045,0.300859641435714,-0.3040948456332223,0.0,0
2872,Kepler-10 b,-0.831394309447248,-0.4463949951888879,0.9381938831206956,2.0949762501754474,-0.3913347560803301,-0.5059666845133725,0.4749599032830393,-0.23215237047281598,-1.0998926716630926,0.0,0
2873,Kepler-410 A b,-0.5546897771902876,-0.43749579009770756,-0.4885313577716036,0.4059693551360946,-0.34573300882602886,-0.40048403635377205,1.2435118744426996,0.5794510814275502,-0.03882890362326567,0.0,0
2874,WASP-45 b,1.0161343437947667,0.07437707214391388,-0.7323372962625843,0.6814273963598323,-0.3871618195188754,-0.48988031130578474,-0.28407018504809434,-0.5765341948837496,-0.3040948456332223,0.0,0
2875,HD 14067 b,1.338956298094554,3.4547187885524333,2.8012371505367164,-0.9203178887220764,3.673799998797402,3.2880685449493465,-0.7397602918418753,3.2951516246174632,-0.7683102441506466,0.0,0
2876,HD 120084 b,1.4400909955568932,3.042577531054696,0.8659907350717279,-1.0195223729350162,3.673799998797402,3.2880685449493465,-0.6527030774096305,3.2951516246174632,0.558019465899137,0.0,0
2877,Kepler-37 c,-0.9123020674171194,-0.4497279021149284,2.8012371505367164,-0.5358738228889688,-0.33596365136535633,-0.38281380724429864,-0.0024945071188028395,-0.5688084423885245,-2.09463995420043,0.0,0
2878,HIP 113103 c,-0.6432837721672968,-0.44108639601287486,-0.2928654330426777,-0.544567617438062,-0.35583982347596044,-0.4196734741854624,-0.5833293596589355,-0.6766533461886699,-0.7683102441506466,0.0,0
2879,Kepler-27 b,-0.319652740287811,3.4547187885524333,2.8012371505367164,-0.4203428804612005,-0.35277185876313927,-0.4054403201283805,0.05599705882786158,-0.5727024497981744,1.818032690446431,0.0,0
